X,Y,objectid,name,address,address2,municipal,state,zipcode,recordtype,data_year,source,market_id,ebt,coupons,latitude,longitude,prim_type,prim_naics,sqft_range,idx_weight
252742.338299997150898,891648.864100001752377,1225,Quick Pick,261 Nantasket Ave, ,Hull,MA,02045,Verified,2016,ReferenceUSA,0, , ,42.273533,-70.860632,Convenience Stores,445120,"0 - 2,499",1
111608.583700001239777,876722.734900001436472,1226,Quick Pick,1343 Carew St, ,Springfield,MA,01104,Verified,2016,ReferenceUSA,0, , ,42.135944,-72.569219,Convenience Stores,445120,"0 - 2,499",1
107339.047899998724461,881260.598700001835823,1227,Quick Pick 2,452 Chicopee St, ,Chicopee,MA,01013,Verified,2016,ReferenceUSA,0, , ,42.176302,-72.621581,Convenience Stores,445120,"0 - 2,499",1
245104.154100000858307,877516.461199998855591,1228,Quick Pix Convenience Store,1690 Main St, ,South Weymouth,MA,02190,Unverified,2016,ReferenceUSA,0, , ,42.146779,-70.954319,Convenience Stores,445120,"0 - 2,499",1
239734.63120000064373,871855.500599998980761,1229,Quick Save Gas Variety Store,514 N Main St, ,Brockton,MA,02301,Unverified,2016,ReferenceUSA,0, , ,42.096104,-71.019665,Convenience Stores,445120,"0 - 2,499",1
237348.895999997854233,908910.4989,1230,Quick Stop,841 Eastern Ave, ,Malden,MA,02148,Verified,2016,ReferenceUSA,0, , ,42.429821,-71.046121,Convenience Stores,445120,"0 - 2,499",1
224799.983999997377396,901237.741700001060963,1231,Quick Stop,293 Watertown St, ,Newton,MA,02458,Verified,2016,ReferenceUSA,0, , ,42.361246,-71.198948,Convenience Stores,445120,"0 - 2,499",1
247953.150100000202656,826363.869699999690056,1232,Quick Stop Convenience,2344 Acushnet Ave, ,New Bedford,MA,02745,Verified,2016,ReferenceUSA,0, , ,41.686074,-70.924031,Convenience Stores,445120,"0 - 2,499",1
108153.204800002276897,873032.793200001120567,1233,Quick Stop Convenience Store,464 Main St, ,West Springfield,MA,01089,Unverified,2016,ReferenceUSA,0, , ,42.102328,-72.610431,Convenience Stores,445120,"0 - 2,499",1
221817.035400003194809,902944.993999999016523,1234,Quick Stop Variety,607 Main St, ,Waltham,MA,02452,Unverified,2016,ReferenceUSA,0, , ,42.376705,-71.235094,Convenience Stores,445120,"0 - 2,499",1
216029.638700000941753,929846.635600000619888,1235,Quick-N-Yum,1350 Gorham St, ,Lowell,MA,01852,Unverified,2016,ReferenceUSA,0, , ,42.619026,-71.304617,Convenience Stores,445120,"0 - 2,499",1
249090.75280000269413,849336.757500000298023,1236,Quickstop Variety,21 N Main St, ,Middleboro,MA,02346,Unverified,2016,ReferenceUSA,0, , ,41.892835,-70.908454,Convenience Stores,445120,"0 - 2,499",1
106495.958499997854233,870467.708299998193979,1237,Quik Mart Convenience Stores,308 Suffield St, ,Agawam,MA,01001,Unverified,2016,ReferenceUSA,0, , ,42.07904,-72.630054,Convenience Stores,445120,"0 - 2,499",1
227431.818800002336502,827655.299600001424551,1238,Quik Stop Mini Mart,82 William St, ,Fall River,MA,02721,Unverified,2016,ReferenceUSA,0, , ,41.698682,-71.170451,Convenience Stores,445120,"0 - 2,499",1
240556.797799997031689,887943.433600001037121,1239,Quinct Mini Mart,263 Water St, ,Quincy,MA,02169,Verified,2016,ReferenceUSA,0, , ,42.240901,-71.008606,Convenience Stores,445120,"0 - 2,499",1
231887.052799999713898,904697.650499999523163,1240,Qwik Mart,290 Highland Ave, ,Somerville,MA,02144,Unverified,2016,ReferenceUSA,0, , ,42.392137,-71.112727,Convenience Stores,445120,"0 - 2,499",1
224849.15259999781847,882931.101799998432398,1241,Qwik Stop,496 Washington St, ,Norwood,MA,02062,Verified,2016,ReferenceUSA,0, , ,42.196432,-71.199135,Convenience Stores,445120,"0 - 2,499",1
159335.346500001847744,924477.361299999058247,1242,R & M Variety,337 Pleasant St, ,Gardner,MA,01440,Unverified,2016,ReferenceUSA,0, , ,42.569793,-71.995271,Convenience Stores,445120,"0 - 2,499",1
240824.187299996614456,883633.027300000190735,1243,R D Convenience Inc,960 Washington St, ,Braintree,MA,02184,Unverified,2016,ReferenceUSA,0, , ,42.202081,-71.005669,Convenience Stores,445120,"0 - 2,499",1
241674.404100000858307,873052.066500000655651,1244,R Foley Enterprises Inc,18 Toby Rd, ,Brockton,MA,02302,Unverified,2016,ReferenceUSA,0, , ,42.106776,-70.996131,Convenience Stores,445120,"0 - 2,499",1
244563.21679999679327,885291.611400000751019,1245,R K Mart,141 Broad St, ,Weymouth,MA,02188,Verified,2016,ReferenceUSA,0, , ,42.216809,-70.960268,Convenience Stores,445120,"0 - 2,499",1
213021.535599999129772,932722.269000001251698,1246,R S Convenience Corp,57 Magnolia St, ,Lowell,MA,01854,Unverified,2016,ReferenceUSA,0, , ,42.644969,-71.341217,Convenience Stores,445120,"0 - 2,499",1
206795.235899999738,894156.037399999797344,1247,R T Nine Convenience Store,507 Worcester Rd, ,Framingham,MA,01701,Unverified,2016,ReferenceUSA,0, , ,42.297855,-71.417594,Convenience Stores,445120,"0 - 2,499",1
173791.144500002264977,925109.613499999046326,1248,Ra Multiservices,149 Clarendon St, ,Fitchburg,MA,01420,Unverified,2016,ReferenceUSA,0, , ,42.576106,-71.819239,Convenience Stores,445120,"0 - 2,499",1
110156.337099999189377,880963.183400001376867,1249,Racing Mart,1177 Granby Rd, ,Chicopee,MA,01020,Unverified,2016,ReferenceUSA,0, , ,42.173953,-72.587438,Convenience Stores,445120,"0 - 2,499",1
218568.407200001180172,895745.655900001525879,1250,RAJ Convenience,304 Washington St, ,Wellesley,MA,02481,Unverified,2016,ReferenceUSA,0, , ,42.311975,-71.27477,Convenience Stores,445120,"0 - 2,499",1
220574.152900002896786,877437.63569999858737,1251,Raj Convenience Inc,933 East St, ,Walpole,MA,02081,Unverified,2016,ReferenceUSA,0, , ,42.147098,-71.251089,Convenience Stores,445120,"0 - 2,499",1
98451.878100000321865,878293.378899998962879,1252,Raja Mart,286 Southampton Rd, ,Westfield,MA,01085,Verified,2016,ReferenceUSA,0, , ,42.148488,-72.728621,Convenience Stores,445120,"0 - 2,499",1
236243.705799996852875,881144.114999998360872,1253,Randolph Mini Mart,208 Chestnut St, ,Randolph,MA,02368,Unverified,2016,ReferenceUSA,0, , ,42.179899,-71.061287,Convenience Stores,445120,"0 - 2,499",1
232639.975599996745586,919155.801699999719858,1254,Reading Quick Stop,519 Main St, ,Reading,MA,01867,Verified,2016,ReferenceUSA,0, , ,42.522265,-71.102765,Convenience Stores,445120,"0 - 2,499",1
184799.667599998414516,907539.074200000613928,1255,Recanto Brasileiro,122 High St, ,Clinton,MA,01510,Unverified,2016,ReferenceUSA,0, , ,42.418221,-71.684686,Convenience Stores,445120,"0 - 2,499",1
217133.095499999821186,894049.661899998784065,1256,Red Apple,540 Washington St, ,Wellesley,MA,02482,Unverified,2016,ReferenceUSA,0, , ,42.296739,-71.29223,Convenience Stores,445120,"0 - 2,499",1
236654.4949000030756,907830.806499999016523,1257,Reggy-Dine Convenience Store,490 Ferry St, ,Malden,MA,02148,Unverified,2016,ReferenceUSA,0, , ,42.420134,-71.054628,Convenience Stores,445120,"0 - 2,499",1
221761.448399998247623,838444.2804000005126,1258,Rehoboth Food Pantry Inc,127 Martin St, ,Rehoboth,MA,02769,Verified,2016,ReferenceUSA,0, , ,41.795997,-71.238173,Convenience Stores,445120,"0 - 2,499",1
108093.403800003230572,873115.883000001311302,1259,Reina's Mini Market,411 Main St, ,West Springfield,MA,01089,Unverified,2016,ReferenceUSA,0, , ,42.103069,-72.611167,Convenience Stores,445120,"0 - 2,499",1
236105.836199998855591,882688.674800001084805,1260,Renel Beigein,37 Hall St, ,Randolph,MA,02368,Unverified,2016,ReferenceUSA,0, , ,42.193811,-71.06286,Convenience Stores,445120,"0 - 2,499",1
237065.091099999845028,905946.163600001484156,1261,Revere Beach Parkway LLC,1885 Revere Beach Pkwy, ,Everett,MA,02149,Verified,2016,ReferenceUSA,0, , ,42.403148,-71.04976,Convenience Stores,445120,"0 - 2,499",1
249875.121699996292591,918771.268899999558926,1262,Reymira's Market,113 Lafayette St, ,Salem,MA,01970,Unverified,2016,ReferenceUSA,0, , ,42.51789,-70.893049,Convenience Stores,445120,"0 - 2,499",1
217022.811099998652935,926047.239,1263,Rich's Convenience Store,161 Boston Rd, ,North Billerica,MA,01862,Verified,2016,ReferenceUSA,0, , ,42.584802,-71.292624,Convenience Stores,445120,"0 - 2,499",1
246260.799800001084805,956365.874499998986721,1264,Richdale,65 Friend St, ,Amesbury,MA,01913,Unverified,2016,ReferenceUSA,0, , ,42.856531,-70.933996,Convenience Stores,445120,"0 - 2,499",1
241459.599299997091293,941871.519299998879433,1265,Richdale Convenience,67 W Main St, ,Georgetown,MA,01833,Verified,2016,ReferenceUSA,0, , ,42.726332,-70.99379,Convenience Stores,445120,"0 - 2,499",1
235359.322200000286102,911387.392900001257658,1266,Richdale Convenience,54 W Wyoming Ave, ,Melrose,MA,02176,Unverified,2016,ReferenceUSA,0, , ,42.452212,-71.070147,Convenience Stores,445120,"0 - 2,499",1
237126.853100001811981,907468.169399999082088,1267,Richdale Convenience Store,399 Ferry St, ,Everett,MA,02149,Verified,2016,ReferenceUSA,0, , ,42.416847,-71.048912,Convenience Stores,445120,"0 - 2,499",1
267540.910800002515316,931720.700699999928,1268,Richdale Convenience Store,410 Washington St, ,Gloucester,MA,01930,Unverified,2016,ReferenceUSA,0, , ,42.633127,-70.676557,Convenience Stores,445120,"0 - 2,499",1
233333.578000001609325,946772.646099999547005,1269,Richdale Convenience Store,352 Washington St, ,Haverhill,MA,01832,Unverified,2016,ReferenceUSA,0, , ,42.770842,-71.092719,Convenience Stores,445120,"0 - 2,499",1
247284.018399998545647,913605.503699999302626,1270,Richdale Convenience Store,121 Eastern Ave, ,Lynn,MA,01902,Unverified,2016,ReferenceUSA,0, , ,42.471548,-70.925004,Convenience Stores,445120,"0 - 2,499",1
245208.342100001871586,912948.209100000560284,1271,Richdale Convenience Store,585 Essex St, ,Lynn,MA,01901,Verified,2016,ReferenceUSA,0, , ,42.465754,-70.950296,Convenience Stores,445120,"0 - 2,499",1
237879.688799999654293,879154.382100000977516,1272,Richdale Convenience Store,22 S Main St, ,Randolph,MA,02368,Verified,2016,ReferenceUSA,0, , ,42.161908,-71.041614,Convenience Stores,445120,"0 - 2,499",1
240529.682800002396107,952031.847600001841784,1273,Richdale Store,1 Merrimac St, ,Merrimac,MA,01860,Verified,2016,ReferenceUSA,0, , ,42.81784,-71.004423,Convenience Stores,445120,"0 - 2,499",1
244892.273000001907349,916584.347800001502037,1274,Ricsdale Convenience Store,272 Lynn St, ,Peabody,MA,01960,Verified,2016,ReferenceUSA,0, , ,42.498506,-70.953856,Convenience Stores,445120,"0 - 2,499",1
203923.689400002360344,909099.251699998975,1275,Rio Cambio,47 Main St, ,Maynard,MA,01754,Unverified,2016,ReferenceUSA,0, , ,42.432405,-71.452316,Convenience Stores,445120,"0 - 2,499",1
174341.992700003087521,888748.636199999600649,1276,Rivera S Market,34 Cambridge Pl, ,Worcester,MA,01610,Unverified,2016,ReferenceUSA,0, , ,42.248781,-71.810915,Convenience Stores,445120,"0 - 2,499",1
229020.69089999795,830230.079799998551607,1277,Riverside Farm Inc,157 Brightman St, ,Fall River,MA,02720,Verified,2016,ReferenceUSA,0, , ,41.721807,-71.151237,Convenience Stores,445120,"0 - 2,499",1
242068.238499999046326,912312.727899998426437,1278,Riverside II,826 Boston St, ,Lynn,MA,01905,Verified,2016,ReferenceUSA,0, , ,42.460209,-70.988523,Convenience Stores,445120,"0 - 2,499",1
248950.534400001168251,817798.491799999028444,1279,Robin Convenience,629 Brock Ave, ,New Bedford,MA,02744,Unverified,2016,ReferenceUSA,0, , ,41.608896,-70.91276,Convenience Stores,445120,"0 - 2,499",1
215141.644100002944469,840355.86540000140667,1280,Rochelles Convenience Mart,2 Olney St, ,Seekonk,MA,02771,Verified,2016,ReferenceUSA,0, , ,41.813363,-71.317771,Convenience Stores,445120,"0 - 2,499",1
174295.865800000727177,890421.817899998277426,1281,Rodriguez Mini Market,270 Pleasant St, ,Worcester,MA,01609,Verified,2016,ReferenceUSA,0, , ,42.263843,-71.811548,Convenience Stores,445120,"0 - 2,499",1
107271.281900003552437,884328.593600001186132,1282,Rohans News Ctr,646 High St, ,Holyoke,MA,01040,Unverified,2016,ReferenceUSA,0, , ,42.203913,-72.62289,Convenience Stores,445120,"0 - 2,499",1
234361.058899998664856,895434.317099999636412,1283,Roho Convenience Market All,479 Blue Hill Ave, ,Dorchester,MA,02121,Verified,2016,ReferenceUSA,0, , ,42.308637,-71.08323,Convenience Stores,445120,"0 - 2,499",1
235390.055100001394749,892998.509899999946,1284,Rosa Grocery,710 Washington St, ,Dorchester Ctr,MA,02124,Verified,2016,ReferenceUSA,0, , ,42.286662,-71.070898,Convenience Stores,445120,"0 - 2,499",1
234132.821900002658367,894504.603900000452995,1285,Rosa's Convenience Store,696 Blue Hill Ave, ,Dorchester,MA,02121,Unverified,2016,ReferenceUSA,0, , ,42.300277,-71.086053,Convenience Stores,445120,"0 - 2,499",1
235361.860699996352196,892815.536299999803305,1286,Rosario Grocery,760 Washington St, ,Dorchester Ctr,MA,02124,Verified,2016,ReferenceUSA,0, , ,42.285016,-71.071251,Convenience Stores,445120,"0 - 2,499",1
108526.187899999320507,874403.351199999451637,1287,Rosario Mini Market,2660 Main St, ,Springfield,MA,01107,Unverified,2016,ReferenceUSA,0, , ,42.11471,-72.606137,Convenience Stores,445120,"0 - 2,499",1
107400.575800001621246,885380.625900000333786,1288,Rosario Mini Mart,869 Hampden St, ,Holyoke,MA,01040,Unverified,2016,ReferenceUSA,0, , ,42.213399,-72.621492,Convenience Stores,445120,"0 - 2,499",1
235297.02759999781847,893654.837799999862909,1289,Rosedale Grocery,547 Washington St, ,Dorchester Ctr,MA,02124,Unverified,2016,ReferenceUSA,0, , ,42.292575,-71.071986,Convenience Stores,445120,"0 - 2,499",1
229068.113799996674061,941820.743900001049042,1290,Route 110 Convenience Store,196 East St, ,Methuen,MA,01844,Verified,2016,ReferenceUSA,0, , ,42.726438,-71.145087,Convenience Stores,445120,"0 - 2,499",1
197538.113499999046326,900189.274199999869,1291,Route 20 Convenience,2 Boston Post Rd E, ,Marlborough,MA,01752,Verified,2016,ReferenceUSA,0, , ,42.352197,-71.529881,Convenience Stores,445120,"0 - 2,499",1
257829.046700000762939,851737.946199998259544,1292,Route 58 Convenience Inc,60 N Main St, ,Carver,MA,02330,Unverified,2016,ReferenceUSA,0, , ,41.913859,-70.802925,Convenience Stores,445120,"0 - 2,499",1
207109.644900001585484,892047.142499998211861,1293,Route 9 Convenience,130 Kendall St, ,Framingham,MA,01702,Unverified,2016,ReferenceUSA,0, , ,42.278866,-71.413807,Convenience Stores,445120,"0 - 2,499",1
229647.323299996554852,893063.601199999451637,1294,Route 97 Quik Pik Inc,1008 South St, ,Roslindale,MA,02131,Unverified,2016,ReferenceUSA,0, , ,42.287487,-71.140524,Convenience Stores,445120,"0 - 2,499",1
250709.323600001633167,939852.142700001597404,1295,Rowley Convenience,21 Main St, ,Rowley,MA,01969,Verified,2016,ReferenceUSA,0, , ,42.707605,-70.881036,Convenience Stores,445120,"0 - 2,499",1
233251.656400002539158,897994.641499999911,1296,Roxbury Halal,1433 Tremont St, ,Roxbury Crossing,MA,02120,Verified,2016,ReferenceUSA,0, , ,42.331735,-71.096539,Convenience Stores,445120,"0 - 2,499",1
246880.708599999547005,822916.645799998193979,1297,Royal Seven Food Deli,606 Summer St, ,New Bedford,MA,02746,Verified,2016,ReferenceUSA,0, , ,41.655102,-70.937185,Convenience Stores,445120,"0 - 2,499",1
235439.6841000020504,908977.577599998563528,1298,Rt 99 Convenience Store, , ,Malden,MA,02148,Unverified,2016,ReferenceUSA,0, , ,42.430514,-71.069318,Convenience Stores,445120,"0 - 2,499",1
225893.243900001049042,825539.332400001585484,1299,Ruby Convenience Store,1737 Bay St, ,Fall River,MA,02724,Verified,2016,ReferenceUSA,0, , ,41.679683,-71.189027,Convenience Stores,445120,"0 - 2,499",1
240611.075199998915195,904192.947700001299381,1300,Ruiz Market Boston,14 Breed St, ,Boston,MA,02128,Verified,2016,ReferenceUSA,0, , ,42.387188,-71.00681,Convenience Stores,445120,"0 - 2,499",1
229894.383500002324581,898753.437399998307228,1301,Russian Village,1659 Beacon St, ,Brookline,MA,02445,Unverified,2016,ReferenceUSA,0, , ,42.338702,-71.137235,Convenience Stores,445120,"0 - 2,499",1
245391.881499998271465,880546.317800000309944,1302,Russo's Food Mart,7 Union St, ,Weymouth,MA,02190,Verified,2016,ReferenceUSA,0, , ,42.17404,-70.950602,Convenience Stores,445120,"0 - 2,499",1
236681.949400000274181,893680.917899999767542,1303,S & A Convenience Store,37 Rosemont St, ,Dorchester,MA,02122,Unverified,2016,ReferenceUSA,0, , ,42.292746,-71.055191,Convenience Stores,445120,"0 - 2,499",1
95406.092799998819828,874065.837400000542402,1304,S & F Mini Mart Inc,27 Southwick Rd, ,Westfield,MA,01085,Unverified,2016,ReferenceUSA,0, , ,42.11003,-72.764708,Convenience Stores,445120,"0 - 2,499",1
241133.348999999463558,888756.300900001078844,1305,S & H Wine & Spirits Inc,1504 Hancock St, ,Quincy,MA,02169,Unverified,2016,ReferenceUSA,0, , ,42.248189,-71.001563,Convenience Stores,445120,"0 - 2,499",1
175205.385099999606609,894956.440400000661612,1306,S & J Convenience Store,386 W Boylston St, ,Worcester,MA,01606,Unverified,2016,ReferenceUSA,0, , ,42.304697,-71.800718,Convenience Stores,445120,"0 - 2,499",1
218171.810500003397465,854981.239199999719858,1307,S & J Food & Fuel,19 Pleasant St, ,Attleboro,MA,02703,Unverified,2016,ReferenceUSA,0, , ,41.944977,-71.280851,Convenience Stores,445120,"0 - 2,499",1
248906.736599996685982,827545.497299998998642,1308,S & N Assoc,87 Pleasant St, ,Acushnet,MA,02743,Unverified,2016,ReferenceUSA,0, , ,41.696654,-70.91248,Convenience Stores,445120,"0 - 2,499",1
218316.1184,855195.087600000202656,1309,S & N Convenience Store,87 Pleasant St, ,Attleboro,MA,02703,Unverified,2016,ReferenceUSA,0, , ,41.946899,-71.279104,Convenience Stores,445120,"0 - 2,499",1
110869.763899996876717,871727.967999998480082,1310,S & S Foodmart,67 Locust St, ,Springfield,MA,01108,Verified,2016,ReferenceUSA,0, , ,42.090895,-72.577392,Convenience Stores,445120,"0 - 2,499",1
221869.68469999730587,909492.346400000154972,1311,S & S Petromart Inc,396 Waltham St, ,Lexington,MA,02421,Unverified,2016,ReferenceUSA,0, , ,42.435647,-71.234207,Convenience Stores,445120,"0 - 2,499",1
247777.116700001060963,827790.268899999558926,1312,S & S Variety,211 Middle Rd, ,Acushnet,MA,02743,Unverified,2016,ReferenceUSA,0, , ,41.698927,-70.92603,Convenience Stores,445120,"0 - 2,499",1
104871.252899996936321,898843.617600001394749,1313,S A Trading Corp,37 Hatfield St, ,Northampton,MA,01060,Unverified,2016,ReferenceUSA,0, , ,42.334291,-72.654328,Convenience Stores,445120,"0 - 2,499",1
234722.50339999795,894934.358300000429153,1314,S K B's,156 Washington St, ,Dorchester,MA,02121,Verified,2016,ReferenceUSA,0, , ,42.30412,-71.078876,Convenience Stores,445120,"0 - 2,499",1
234785.31530000269413,899702.328499998897314,1315,S K Convenience Stores,100 Huntington Ave, ,Boston,MA,02116,Unverified,2016,ReferenceUSA,0, , ,42.347042,-71.077828,Convenience Stores,445120,"0 - 2,499",1
234765.459200002253056,904013.511999998241663,1316,S K Convenience Stores,4 Broadway, ,Somerville,MA,02145,Unverified,2016,ReferenceUSA,0, , ,42.385855,-71.07781,Convenience Stores,445120,"0 - 2,499",1
110644.780299998819828,872320.649700000882149,1317,Sagatoga Mini-Market,239 Dwight Street Ext, ,Springfield,MA,01105,Unverified,2016,ReferenceUSA,0, , ,42.096205,-72.580202,Convenience Stores,445120,"0 - 2,499",1
192202.35080000013113,924351.867600001394749,1318,Sairam Convenience LLC,18 Fitchburg Rd, ,Ayer,MA,01432,Unverified,2016,ReferenceUSA,0, , ,42.569687,-71.59497,Convenience Stores,445120,"0 - 2,499",1
234392.896600000560284,892632.1217,1319,Salcedos Market,302 Norfolk St, ,Dorchester Ctr,MA,02124,Verified,2016,ReferenceUSA,0, , ,42.283408,-71.08301,Convenience Stores,445120,"0 - 2,499",1
236599.106799997389317,901589.538499999791384,1320,Salem Convenience,96 Salem St, ,Boston,MA,02113,Unverified,2016,ReferenceUSA,0, , ,42.363949,-71.055696,Convenience Stores,445120,"0 - 2,499",1
236063.157799996435642,906403.703000001609325,1321,Salinas Convenience Store Inc,187 Main St, ,Everett,MA,02149,Unverified,2016,ReferenceUSA,0, , ,42.407314,-71.061902,Convenience Stores,445120,"0 - 2,499",1
320091.839100003242493,779830.672400001436472,1322,Salvadorean Mini Mart Inc,8 Nobadeer Way, ,Nantucket,MA,02554,Unverified,2016,ReferenceUSA,0, , ,41.259489,-70.067071,Convenience Stores,445120,"0 - 2,499",1
287222.960100002586842,821337.007800001651049,1323,Sam's Food Stores,4738 Falmouth Rd, ,Cotuit,MA,02635,Unverified,2016,ReferenceUSA,0, , ,41.637453,-70.453136,Convenience Stores,445120,"0 - 2,499",1
102942.731299996376038,898476.736000001430511,1324,Sam's Food Stores,198 Pine St, ,Florence,MA,01062,Unverified,2016,ReferenceUSA,0, , ,42.330751,-72.677665,Convenience Stores,445120,"0 - 2,499",1
205750.243600003421307,874193.314699999988,1325,Sam's Food Stores,804 Pond St, ,Franklin,MA,02038,Unverified,2016,ReferenceUSA,0, , ,42.118138,-71.430464,Convenience Stores,445120,"0 - 2,499",1
108169.441100001335144,884214.1858000010252,1326,Sam's Food Stores,515 High St, ,Holyoke,MA,01040,Verified,2016,ReferenceUSA,0, , ,42.202989,-72.611997,Convenience Stores,445120,"0 - 2,499",1
131840.672499999403954,878767.668999999761581,1327,Sam's Food Stores,1078 Park St, ,Palmer,MA,01069,Verified,2016,ReferenceUSA,0, , ,42.156376,-72.32474,Convenience Stores,445120,"0 - 2,499",1
213854.402199998497963,847017.019099999219179,1328,Sam's Food Stores,1035 Newman Ave, ,Seekonk,MA,02771,Unverified,2016,ReferenceUSA,0, , ,41.87336,-71.333106,Convenience Stores,445120,"0 - 2,499",1
111632.215700000524521,871374.030000001192093,1329,Sam's Quick Stop,266 Belmont Ave, ,Springfield,MA,01108,Unverified,2016,ReferenceUSA,0, , ,42.087795,-72.568123,Convenience Stores,445120,"0 - 2,499",1
228428.959899999201298,907738.580200001597404,1330,Samayman LLC,4568 Massachusetts Ave, ,Arlington,MA,02474,Unverified,2016,ReferenceUSA,0, , ,42.419647,-71.154576,Convenience Stores,445120,"0 - 2,499",1
131530.735600002110004,878758.676399998366833,1331,Sammi's Mart & Deli,1365 Main St, ,Palmer,MA,01069,Unverified,2016,ReferenceUSA,0, , ,42.156268,-72.328489,Convenience Stores,445120,"0 - 2,499",1
226930.489,940811.26630000025034,1332,Sampao Market,461 Hampshire St, ,Lawrence,MA,01841,Unverified,2016,ReferenceUSA,0, , ,42.717428,-71.171234,Convenience Stores,445120,"0 - 2,499",1
226337.981700003147125,941511.532699998468161,1333,Samuel's Convenience,81 Brown St, ,Methuen,MA,01844,Unverified,2016,ReferenceUSA,0, , ,42.723752,-71.178435,Convenience Stores,445120,"0 - 2,499",1
117199.79730000346899,879307.004700001329184,1334,Sandy,176 Main St, ,Indian Orchard,MA,01151,Unverified,2016,ReferenceUSA,0, , ,42.15982,-72.501959,Convenience Stores,445120,"0 - 2,499",1
174689.690200001001358,890016.298799999058247,1335,Sandy's Convenience Store,35 Chandler St, ,Worcester,MA,01609,Unverified,2016,ReferenceUSA,0, , ,42.260205,-71.806757,Convenience Stores,445120,"0 - 2,499",1
233032.942800000309944,902652.325199998915195,1336,Sandy's Market,1295 Cambridge St, ,Cambridge,MA,02139,Verified,2016,ReferenceUSA,0, , ,42.373676,-71.098927,Convenience Stores,445120,"0 - 2,499",1
226566.729099996387959,939318.401299998164177,1337,Santiago Convenience Store,393 Lowell St, ,Lawrence,MA,01841,Unverified,2016,ReferenceUSA,0, , ,42.704002,-71.175744,Convenience Stores,445120,"0 - 2,499",1
174271.210100002586842,890402.914099998772144,1338,Santiago Market,286 Pleasant St, ,Worcester,MA,01609,Unverified,2016,ReferenceUSA,0, , ,42.263672,-71.811846,Convenience Stores,445120,"0 - 2,499",1
244813.310699999332428,912989.329599998891354,1339,Santiago Market Franklin,63 Franklin St, ,Lynn,MA,01902,Verified,2016,ReferenceUSA,0, , ,42.466147,-70.955096,Convenience Stores,445120,"0 - 2,499",1
232067.731200002133846,901660.812399998307228,1340,SAR Convenience,215 Western Ave, ,Cambridge,MA,02139,Unverified,2016,ReferenceUSA,0, , ,42.36479,-71.110701,Convenience Stores,445120,"0 - 2,499",1
110644.780299998819828,872320.649700000882149,1341,Saratoga Mini-Market,239 Dwight Street Ext, ,Springfield,MA,01105,Verified,2016,ReferenceUSA,0, , ,42.096205,-72.580202,Convenience Stores,445120,"0 - 2,499",1
214444.512100003659725,874475.221599999815226,1342,Sarthi Convenience Store,10 Rockwood Rd, ,Norfolk,MA,02056,Unverified,2016,ReferenceUSA,0, , ,42.120564,-71.32532,Convenience Stores,445120,"0 - 2,499",1
247206.723300002515316,818779.8885000012815,1343,Sast Corp,165 Hemlock St, ,New Bedford,MA,02740,Verified,2016,ReferenceUSA,0, , ,41.617838,-70.933601,Convenience Stores,445120,"0 - 2,499",1
232684.167700000107288,904309.429200001060963,1344,Sathi Convenience Store,153 Highland Ave, ,Somerville,MA,02143,Unverified,2016,ReferenceUSA,0, , ,42.388609,-71.103068,Convenience Stores,445120,"0 - 2,499",1
240277.05290000140667,912760.092799998819828,1345,Saugus Central Convenience,307 Central St, ,Saugus,MA,01906,Verified,2016,ReferenceUSA,0, , ,42.464331,-71.010269,Convenience Stores,445120,"0 - 2,499",1
236789.447300001978874,895785.164900001138449,1346,Savin Hill Convenience Inc,110 Savin Hill Ave, ,Dorchester,MA,02125,Unverified,2016,ReferenceUSA,0, , ,42.311685,-71.053754,Convenience Stores,445120,"0 - 2,499",1
74324.105899997055531,925293.4901,1347,Savoy Country Store,Route 116, ,Savoy,MA,01256,Unverified,2016,ReferenceUSA,0, , ,42.568051,-73.030688,Convenience Stores,445120,"0 - 2,499",1
249312.359200000762939,823604.527300000190735,1348,Scuttlebutts,407 Main St, ,Fairhaven,MA,02719,Verified,2016,ReferenceUSA,0, , ,41.661147,-70.907936,Convenience Stores,445120,"0 - 2,499",1
249802.274599999189377,919077.453699998557568,1349,Sea Lion Mini Food Mart,10 Front St, ,Salem,MA,01970,Unverified,2016,ReferenceUSA,0, , ,42.520651,-70.893909,Convenience Stores,445120,"0 - 2,499",1
249234.074299998581409,822365.105900000780821,1350,Seabreeze Mini Mart,235 Main St, ,Fairhaven,MA,02719,Verified,2016,ReferenceUSA,0, , ,41.649993,-70.908979,Convenience Stores,445120,"0 - 2,499",1
237740.122900001704693,899512.635600000619888,1351,Seaport Convenience,451 D St, ,Boston,MA,02210,Unverified,2016,ReferenceUSA,0, , ,42.345197,-71.04198,Convenience Stores,445120,"0 - 2,499",1
244108.444899998605251,885355.838100001215935,1352,Segunda Casa Co Brasileiro,139 Washington St, ,Weymouth,MA,02188,Verified,2016,ReferenceUSA,0, , ,42.217413,-70.965771,Convenience Stores,445120,"0 - 2,499",1
227776.226700000464916,899906.838100001215935,1353,Select Market,529 Washington St, ,Brighton,MA,02135,Unverified,2016,ReferenceUSA,0, , ,42.349164,-71.162883,Convenience Stores,445120,"0 - 2,499",1
